id,price,speed,hd,ram,screen,cores,cd,laptop,trend
4437,655,16,8,14,13,8,no,yes,2
4438,3652,33,1,16,17,24,yes,no,4
4439,4185,31,7,56,19,30,no,no,5
4440,677,17,28,6,12,6,no,yes,1
4441,2248,24,8,14,15,16,yes,no,1
4442,1511,19,8,10,23,8,no,no,2
4443,2173,24,24,2,15,26,no,no,4
4444,4332,38,5,36,23,18,yes,no,5
4445,4286,34,3,20,23,22,no,no,4
4446,759,23,16,14,11,6,no,yes,1
4447,3225,36,5,44,23,12,no,no,2
4448,3059,33,5,48,17,30,no,no,4
4449,3924,37,1,16,21,20,yes,no,5
4450,2798,15,20,2,23,12,no,no,2
4451,2042,18,28,6,23,14,no,no,2
4452,2628,16,12,10,23,14,yes,no,1
4453,3901,33,1,48,15,20,no,no,5
4454,1343,21,20,10,21,4,no,no,1
4455,2716,24,20,14,19,24,yes,no,4
4456,3569,31,7,28,23,14,no,no,1
4457,1999,21,28,2,19,4,no,no,2
4458,617,16,16,10,12,4,no,yes,1
4459,2453,20,8,14,21,22,no,no,4
4460,3813,30,3,16,23,28,no,no,4
4461,3738,36,7,32,19,20,no,no,4
4462,680,19,12,10,13,4,yes,no,1
4463,1925,19,12,2,23,8,no,no,2
4464,2736,20,20,14,21,12,yes,no,2
4465,683,23,24,6,13,6,no,yes,2
4466,4136,32,3,60,15,12,yes,no,1
4467,3892,38,1,60,15,20,yes,no,5
4468,2984,20,12,2,19,20,yes,no,5
4469,1405,15,28,14,15,10,no,no,2
4470,2849,22,20,10,19,16,no,no,1
4471,667,19,24,6,13,4,no,yes,2
4472,2785,16,8,2,21,28,no,no,5
4473,3971,31,5,20,23,30,no,no,4
4474,2244,18,12,2,19,16,yes,no,2
4475,1863,15,12,10,23,4,no,no,2
4476,949,15,20,14,11,10,no,yes,1
4477,3006,35,7,40,17,14,no,no,2
4478,3982,34,5,56,19,28,no,no,4
4479,1890,17,24,2,17,8,no,no,2
4480,3547,33,7,16,21,12,no,no,2
4481,3608,35,3,60,17,30,yes,no,4
4482,3228,33,5,52,15,24,yes,no,4
4483,2104,24,20,2,21,16,yes,no,2
4484,2575,22,12,10,23,30,no,no,4
4485,1069,21,8,2,11,4,no,yes,1
4486,2131,20,24,6,19,20,no,no,5
4487,3169,32,3,40,21,16,no,no,1
4488,1261,24,20,10,21,10,no,no,2
4489,3317,36,5,24,21,30,no,no,4
4490,2573,24,8,14,21,24,no,no,5
4491,2261,21,20,10,21,16,no,no,2
4492,3378,38,5,36,15,12,no,no,1
4493,3455,32,5,52,21,22,no,no,4
4494,1450,17,8,6,19,4,no,no,2
4495,3996,32,3,20,17,30,yes,no,4
4496,4230,33,5,28,21,24,no,no,5
4497,1222,16,24,6,21,10,no,no,1
4498,785,19,20,14,11,6,no,yes,1
4499,1396,24,28,14,17,6,yes,no,1
4500,3199,32,7,40,15,14,no,no,1
4501,4301,37,3,28,23,26,no,no,4
4502,531,24,24,14,13,4,no,yes,2
4503,3437,34,3,56,17,28,no,no,4
4504,3228,37,7,48,19,16,yes,no,1
4505,4054,38,3,36,23,12,no,no,2
4506,2888,22,28,6,15,24,yes,no,5
4507,2517,16,28,2,21,30,no,no,4
4508,2925,24,8,6,21,16,no,no,1
4509,4301,37,3,60,15,28,no,no,5
4510,1801,22,8,10,17,6,no,no,1
4511,1586,18,20,6,17,6,no,no,1
4512,3368,33,1,20,19,20,yes,no,4
4513,1986,21,20,6,19,6,no,no,2
4514,3224,38,5,40,19,20,yes,no,5
4515,2341,15,28,6,19,24,no,no,5
4516,2668,20,24,6,21,24,yes,no,5
4517,554,23,20,14,12,6,no,yes,1
4518,928,23,28,10,11,8,yes,no,2
4519,995,18,12,2,13,6,no,yes,1
4520,1789,19,8,10,17,4,no,no,2
4521,541,23,16,6,13,8,no,yes,2
4522,3004,34,5,36,23,18,yes,no,5
4523,3979,37,1,60,15,22,no,no,4
4524,4159,39,7,60,19,28,no,no,5
4525,3215,33,7,48,23,28,no,no,5
4526,1165,17,20,14,12,8,no,yes,2
4527,746,22,28,10,13,10,no,yes,1
4528,2529,20,28,14,21,28,no,no,4
4529,1909,23,16,2,15,6,no,no,1
4530,1263,15,12,6,15,10,no,no,2
4531,1926,15,12,14,19,6,no,no,2
4532,2278,16,16,10,23,30,no,no,4
4533,3767,31,7,44,15,22,no,no,5
4534,1896,18,16,2,19,6,yes,no,2
4535,2235,21,16,2,23,22,no,no,4
4536,1025,23,24,14,13,4,no,yes,1
4537,1819,19,20,14,15,6,no,no,1
4538,3839,31,1,28,21,18,no,no,4
4539,679,15,20,6,11,4,no,yes,2
4540,3992,33,3,20,21,28,yes,no,4
4541,2867,15,8,14,23,24,no,no,5
4542,3161,31,7,60,15,12,no,no,2
4543,2646,17,8,6,19,22,no,no,5
4544,1455,15,24,14,17,4,no,no,2
4545,2110,22,16,6,23,24,no,no,4
4546,1198,24,20,10,13,6,no,yes,2
4547,687,15,28,6,13,10,no,yes,2
4548,3088,30,1,20,15,24,yes,no,4
4549,3982,36,3,60,17,20,no,no,4
4550,1735,17,28,6,21,6,no,no,1
4551,1796,20,28,6,19,6,yes,no,2
4552,676,23,16,10,11,10,yes,no,2
4553,680,20,24,10,12,6,yes,no,2
4554,3424,31,7,32,19,20,yes,no,4
4555,1763,17,12,10,21,8,no,no,1
4556,3547,39,3,56,21,18,no,no,4
4557,573,23,28,14,11,8,no,yes,1
4558,4175,30,5,24,17,28,no,no,5
4559,3490,39,5,48,23,14,no,no,2
4560,1024,20,16,10,11,4,yes,no,2
4561,4191,32,3,20,17,18,no,no,5
4562,519,24,12,10,12,8,no,yes,2
4563,1794,23,12,6,15,10,no,no,1
4564,1084,21,28,6,11,4,yes,no,2
4565,1613,21,16,6,21,6,no,no,1
4566,1588,19,8,10,23,10,yes,no,2
4567,4264,37,3,56,17,18,yes,no,4
4568,4173,30,1,16,15,20,no,no,4
4569,2987,19,24,6,15,30,no,no,5
4570,4026,37,7,32,15,12,no,no,2
4571,2325,22,20,14,19,18,no,no,5
4572,883,23,12,14,11,10,no,yes,2
4573,2711,24,28,6,23,12,no,no,1
4574,3800,37,7,60,15,18,yes,no,5
4575,2879,19,16,10,17,18,no,no,4
4576,4038,35,7,56,15,22,no,no,4
4577,1340,24,28,2,23,10,yes,no,2
4578,4066,34,5,48,21,22,no,no,5
4579,4042,31,1,16,17,30,no,no,5
4580,580,18,20,10,13,4,yes,no,1
4581,2341,21,20,2,21,28,no,no,4
4582,1280,15,8,14,19,4,yes,no,2
4583,852,18,8,14,12,8,yes,no,1
4584,1452,17,24,10,15,10,yes,no,2
4585,1685,22,28,6,23,4,no,no,1
4586,1670,22,8,14,19,4,no,no,1
4587,2726,16,28,6,17,30,no,no,4
4588,3950,31,1,52,17,28,no,no,4
4589,2641,19,28,14,23,24,no,no,4
4590,2654,17,24,10,19,12,no,no,1
4591,2683,22,24,14,21,12,no,no,2
4592,742,24,16,6,12,10,no,yes,2
4593,1904,23,24,2,21,8,yes,no,2
4594,1538,21,28,14,17,10,no,no,2
4595,4045,35,1,52,15,30,no,no,4
4596,4274,36,1,56,21,14,no,no,1
4597,2759,21,8,14,19,22,no,no,5
4598,2755,23,28,2,17,16,no,no,2
4599,3755,37,1,56,21,30,no,no,4
4600,2152,18,24,10,19,16,yes,no,1
4601,803,21,12,10,11,4,no,yes,1
4602,1982,15,28,10,23,10,no,no,1
4603,1905,20,24,10,15,6,no,no,2
4604,1602,16,28,6,15,6,no,no,1
4605,1128,24,16,2,11,10,yes,no,2
4606,3665,31,3,56,17,30,no,no,4
4607,4189,30,5,20,23,12,no,no,2
4608,2532,23,12,6,15,18,yes,no,4
4609,1987,18,12,6,15,8,no,no,2
4610,4029,38,1,52,17,24,no,no,4
4611,501,19,8,10,13,8,no,yes,2
4612,3449,30,5,52,21,28,no,no,4
4613,3136,35,7,44,17,18,yes,no,5
4614,3915,35,3,40,15,12,no,no,2
4615,3330,36,7,40,15,22,no,no,4
4616,3736,30,1,40,17,22,yes,no,5
4617,4131,35,3,56,21,28,no,no,5
4618,1668,20,20,14,21,4,yes,no,2
4619,3362,31,3,36,21,26,no,no,5
4620,3174,36,3,36,23,20,no,no,5
4621,916,20,8,6,13,10,yes,no,2
4622,2646,15,28,2,21,12,no,no,2
4623,3167,39,3,40,17,26,no,no,5
4624,2120,17,12,14,19,12,yes,no,1
4625,2909,22,28,10,17,24,no,no,5
4626,2685,17,20,2,21,20,no,no,5
4627,1650,21,12,10,19,6,no,no,1
4628,1800,22,16,2,19,6,yes,no,2
4629,1225,17,28,14,17,10,no,no,2
4630,2727,18,12,10,17,16,no,no,2
4631,3149,35,7,48,21,12,no,no,1
4632,3864,35,7,40,17,30,yes,no,5
4633,2827,16,28,10,21,12,no,no,2
4634,3166,34,3,56,19,12,no,no,2
4635,1294,23,24,2,21,4,no,no,2
4636,668,24,16,10,12,4,yes,no,2
4637,1232,22,28,14,23,10,yes,no,1
4638,1014,19,24,6,11,10,no,yes,1
4639,1099,22,20,2,12,4,no,yes,1
4640,815,23,8,2,13,4,no,yes,1
4641,3461,38,5,32,15,14,no,no,2
4642,821,17,20,10,12,4,no,yes,1
4643,1573,21,12,14,23,6,no,no,2
4644,1116,21,8,14,11,8,yes,no,2
4645,4110,31,7,52,21,18,no,no,5
4646,1973,17,28,6,17,10,no,no,1
4647,940,23,28,2,13,8,yes,no,2
4648,2557,15,28,14,19,20,no,no,4
4649,1046,21,24,2,13,8,no,yes,1
4650,1501,24,12,10,21,6,no,no,1
4651,2185,19,16,14,19,20,no,no,4
4652,1038,17,16,6,12,6,no,yes,1
4653,2612,23,8,10,23,12,yes,no,2
4654,2408,16,28,10,21,22,yes,no,5
4655,2256,19,16,14,19,18,yes,no,4
4656,942,20,20,14,13,6,no,yes,2
4657,1092,24,16,2,13,4,yes,no,2
4658,2203,15,8,6,17,12,no,no,1
4659,1914,19,12,6,19,10,no,no,2
4660,1140,22,20,6,11,8,yes,no,1
4661,2401,23,8,6,23,30,no,no,5
4662,3078,33,5,36,15,22,no,no,4
4663,1572,21,12,2,21,10,yes,no,1
4664,2459,24,24,6,21,28,no,no,5
4665,3485,39,3,16,21,30,no,no,4
4666,2728,19,8,10,15,30,yes,no,5
4667,4079,30,3,20,23,12,no,no,1
4668,1676,19,12,6,17,4,yes,no,1
4669,1933,18,16,10,15,6,no,no,2
4670,3169,37,7,52,15,30,no,no,4
4671,3860,38,3,40,15,20,yes,no,5
4672,604,23,24,14,13,6,yes,no,2
4673,1797,23,16,14,19,6,no,no,2
4674,2491,20,16,2,23,28,no,no,5
4675,4265,30,3,20,23,16,no,no,2
4676,4315,33,5,24,17,30,no,no,5
4677,1932,15,24,6,17,10,yes,no,1
4678,1360,19,16,14,19,4,yes,no,2
4679,3128,38,3,60,17,14,yes,no,2
4680,4070,38,1,16,17,30,no,no,5
4681,1034,20,24,10,13,4,no,yes,1
4682,2891,20,24,6,19,28,no,no,5
4683,1202,15,16,6,23,4,no,no,1
4684,1695,17,12,10,19,6,no,no,2
4685,2249,23,12,2,23,30,no,no,5
4686,1639,22,12,14,21,4,no,no,2
4687,2523,18,20,14,19,12,no,no,2
4688,3532,32,1,60,23,28,yes,no,4
4689,2613,18,28,14,21,30,no,no,5
4690,2105,19,28,14,21,14,no,no,1
4691,950,16,28,10,13,4,no,yes,2
4692,4256,37,3,28,23,28,yes,no,4
4693,1668,24,12,14,23,6,yes,no,1
4694,2591,20,16,2,17,22,no,no,5
4695,3988,36,7,40,15,12,yes,no,2
4696,3808,34,3,44,15,28,yes,no,5
4697,1258,23,8,2,15,4,no,no,1
4698,1523,20,20,6,15,8,no,no,2
4699,2781,15,12,2,23,18,no,no,5
4700,3362,37,7,56,19,12,no,no,1
4701,4337,35,7,36,15,20,no,no,5
4702,2410,24,24,2,15,30,no,no,5
4703,3797,31,3,16,21,16,no,no,2
4704,2021,19,20,2,15,12,no,no,1
4705,2484,17,24,10,17,28,yes,no,4
4706,3166,31,7,52,21,26,no,no,5
4707,2624,18,28,14,23,30,yes,no,5
4708,3626,30,5,44,23,24,no,no,5
4709,2388,21,24,14,17,28,yes,no,5
4710,734,18,12,2,12,10,no,yes,1
4711,2963,15,28,10,23,28,no,no,4
4712,1577,18,8,6,19,8,no,no,1
4713,874,17,24,6,12,4,no,yes,2
4714,3536,35,7,20,19,26,yes,no,5
4715,1227,18,24,14,19,10,no,no,2
4716,1216,16,16,2,23,8,yes,no,2
4717,4210,37,3,52,17,14,no,no,2
4718,2656,19,12,14,19,14,yes,no,2
4719,3981,33,3,40,17,16,no,no,2
4720,4213,34,5,32,21,26,no,no,5
4721,3353,38,5,24,21,18,no,no,4
4722,3094,32,7,28,23,24,no,no,5
4723,1824,16,12,2,19,4,yes,no,2
4724,1946,22,16,6,21,4,no,no,2
4725,3835,37,1,48,15,20,no,no,5
4726,2761,18,28,14,17,18,no,no,4
4727,583,15,16,2,13,6,no,yes,2
4728,2088,20,24,2,17,14,yes,no,1
4729,1631,18,28,2,23,8,no,no,2
4730,3650,33,5,16,19,14,no,no,1
4731,930,18,12,14,11,6,no,yes,1
4732,2788,18,20,6,23,22,yes,no,5
4733,1310,22,12,10,17,4,no,no,1
4734,2031,23,24,6,17,12,no,no,2
4735,3661,38,7,24,23,14,no,no,1
4736,1446,24,12,10,23,6,no,no,2
4737,898,21,16,14,13,4,no,yes,2
4738,3991,34,1,52,15,12,no,no,2
4739,2221,20,24,2,23,14,no,no,1
4740,2048,16,12,2,19,22,yes,no,5
4741,3602,33,7,28,17,12,no,no,1
4742,2279,15,12,2,15,20,no,no,4
4743,1711,24,8,6,21,10,no,no,1
4744,3052,39,3,40,21,14,yes,no,1
4745,2177,20,28,2,17,22,no,no,4
4746,2060,21,20,14,15,26,yes,no,4
4747,3767,38,1,56,23,26,no,no,4
4748,846,20,20,14,13,4,no,yes,2
4749,2692,21,12,2,21,26,yes,no,5
4750,1836,20,28,2,19,8,yes,no,2
4751,1738,22,28,10,21,6,no,no,2
4752,2553,18,24,6,15,14,no,no,1
4753,2222,23,24,14,19,12,no,no,1
4754,764,18,8,10,11,4,yes,no,2
4755,3771,39,3,48,23,18,no,no,5
4756,3686,39,1,56,17,18,no,no,5
4757,4132,34,7,52,17,16,yes,no,2
4758,2069,16,8,2,23,16,no,no,1
4759,2072,24,20,2,21,24,yes,no,5
4760,3975,36,1,24,21,22,no,no,4
4761,1467,19,20,2,21,8,no,no,2
4762,3384,32,7,60,17,26,yes,no,5
4763,1601,17,12,6,23,4,no,no,1
4764,843,23,24,14,13,8,no,yes,2
4765,2571,16,28,14,15,16,no,no,2
4766,2796,16,20,2,23,14,yes,no,2
4767,1813,23,24,14,23,4,no,no,1
4768,1883,18,16,14,15,8,no,no,1
4769,2709,18,12,6,17,24,no,no,5
4770,2987,21,8,14,15,12,no,no,1
4771,1125,23,28,10,13,8,no,yes,1
4772,3856,34,5,40,17,20,yes,no,5
4773,1034,15,12,2,11,8,no,yes,1
4774,1840,21,28,2,15,6,yes,no,1
4775,632,15,20,10,12,6,yes,no,1
4776,3035,38,3,52,21,22,no,no,4
4777,3724,32,3,36,17,16,yes,no,1
4778,2886,18,8,14,17,26,no,no,4
4779,1621,22,28,14,15,8,no,no,2
4780,3526,39,5,16,23,20,no,no,5
4781,4008,36,3,36,19,14,yes,no,1
4782,1161,20,28,6,12,8,no,yes,1
4783,4237,37,1,60,23,16,no,no,1
4784,3384,31,3,36,15,28,yes,no,5
4785,2771,22,16,14,17,22,no,no,5
4786,2571,15,28,14,19,26,no,no,5
4787,4150,38,3,56,23,26,no,no,4
4788,3965,31,7,52,21,14,no,no,2
4789,3912,31,5,44,19,16,yes,no,2
4790,1024,22,16,2,11,4,yes,no,2
4791,2257,20,28,14,17,30,no,no,5
4792,4162,33,7,16,19,24,no,no,4
4793,2124,22,16,10,17,14,yes,no,1
4794,2745,19,12,14,19,22,no,no,5
4795,757,22,24,10,13,10,no,yes,2
4796,4213,31,3,52,19,12,no,no,1
4797,1512,15,24,2,23,6,yes,no,2
4798,2580,18,24,6,19,28,yes,no,5
4799,2646,17,28,2,15,20,no,no,4
4800,1778,18,8,6,17,10,no,no,2
4801,1017,22,28,6,11,8,no,yes,2
4802,1022,19,16,6,12,8,no,yes,2
4803,1957,16,24,6,15,8,no,no,2
4804,3148,37,1,28,19,24,yes,no,5
4805,608,21,24,2,11,8,yes,no,2
4806,2707,18,24,14,17,18,no,no,4
4807,2062,24,24,14,23,28,no,no,5
4808,1728,21,12,6,15,6,yes,no,1
4809,2850,17,16,2,19,26,no,no,4
4810,991,21,8,6,11,6,no,yes,1
4811,4288,38,7,32,21,26,yes,no,4
4812,1832,15,28,6,23,4,yes,no,1
4813,2970,22,16,2,15,20,no,no,4
4814,1645,22,24,6,21,10,no,no,1
4815,1795,19,12,14,15,10,no,no,2
4816,1777,22,12,2,21,6,no,no,1
4817,1775,21,28,10,23,4,no,no,2
4818,3083,31,1,60,15,26,no,no,5
4819,3176,39,5,16,15,28,yes,no,4
4820,4063,37,3,40,23,14,no,no,2
4821,1336,15,16,2,17,4,yes,no,1
4822,3546,35,3,32,15,26,no,no,4
4823,3360,38,5,52,23,26,yes,no,5
4824,2378,22,28,2,23,28,no,no,5
4825,3537,33,5,52,21,24,no,no,5
4826,2193,19,28,10,23,26,no,no,4
4827,2419,21,20,2,15,30,no,no,4
4828,1973,22,12,14,23,8,no,no,2
4829,1257,23,8,14,21,6,no,no,2
4830,2008,22,24,2,21,14,yes,no,1
4831,2395,15,8,6,19,26,no,no,4
4832,2719,24,28,14,15,26,no,no,4
4833,1647,22,20,6,19,8,no,no,2
4834,3464,35,1,20,17,24,yes,no,5
4835,1113,16,12,2,13,4,no,yes,1
4836,1505,17,12,10,23,4,no,no,1
4837,1136,24,8,14,12,6,yes,no,2
4838,2876,18,28,14,17,14,yes,no,1
4839,3717,39,5,24,19,16,no,no,2
4840,4182,37,5,32,21,16,no,no,1
4841,917,20,20,10,13,8,no,yes,1
4842,663,19,12,14,11,4,no,yes,1
4843,538,21,28,14,12,4,no,yes,2
4844,3616,37,3,56,17,26,yes,no,4
4845,3978,33,1,56,19,28,no,no,4
4846,1279,24,20,10,23,6,no,no,1
4847,3667,32,5,40,19,14,no,no,2
4848,604,22,12,6,11,4,yes,no,1
4849,2045,18,8,6,19,28,no,no,4
4850,3947,33,1,52,15,26,no,no,5
4851,4080,31,7,28,15,30,yes,no,4
4852,2015,24,20,10,19,28,no,no,5
4853,4133,30,1,60,19,16,no,no,1
4854,3344,34,5,20,19,12,yes,no,1
4855,2442,17,24,10,19,14,no,no,1
4856,1388,20,12,6,15,8,yes,no,1
4857,2863,18,16,10,17,16,no,no,2
4858,3998,38,5,28,15,20,no,no,4
4859,4186,35,1,48,15,12,no,no,2
4860,633,18,24,10,11,4,no,yes,2
4861,3105,39,3,60,17,24,no,no,5
4862,2077,21,12,14,15,18,no,no,4
4863,709,20,16,14,13,4,no,yes,1
4864,718,17,24,14,13,10,no,yes,1
4865,1815,24,20,6,15,8,no,no,2
4866,1431,21,20,14,23,8,no,no,2
4867,3207,32,7,24,23,18,no,no,4
4868,914,24,28,10,11,8,no,yes,1
4869,2684,19,16,2,21,24,yes,no,5
4870,3886,37,1,24,23,24,no,no,5
4871,1856,17,24,14,17,8,yes,no,2
4872,1448,23,16,10,23,6,yes,no,1
4873,4008,34,7,60,15,12,yes,no,1
4874,3649,31,7,20,19,12,no,no,1
4875,4235,35,1,16,23,20,no,no,4
4876,2916,17,28,10,19,20,yes,no,4
4877,3702,37,3,52,19,14,no,no,1
4878,3496,38,1,20,15,12,yes,no,2
4879,1227,16,20,14,21,8,no,no,1
4880,2264,18,12,6,23,18,yes,no,5
4881,4037,30,7,32,15,20,no,no,4
4882,2549,15,24,6,19,30,no,no,5
4883,1781,15,12,6,23,4,no,no,1
4884,1397,20,28,10,15,10,no,no,2
4885,2413,20,24,2,15,20,no,no,5
4886,3040,31,5,52,23,30,yes,no,4
4887,2084,22,16,6,19,18,yes,no,4
4888,3006,34,5,52,23,12,no,no,2
4889,3519,33,5,36,21,14,no,no,2
4890,638,23,28,6,12,8,no,yes,2
4891,3990,34,3,24,15,18,no,no,4
4892,1444,19,28,2,15,6,yes,no,2
4893,2653,16,8,2,21,22,no,no,4
4894,1339,20,24,14,15,4,no,no,1
4895,4340,38,3,56,17,22,yes,no,5
4896,1786,22,8,14,21,10,no,no,1
4897,645,18,12,2,11,8,no,yes,1
4898,3593,36,3,32,21,28,no,no,5
4899,2927,21,28,14,23,20,no,no,4
4900,2725,16,8,14,17,22,no,no,4
4901,1170,17,8,10,11,6,no,yes,2
4902,4311,32,3,36,19,30,no,no,5
4903,3704,36,7,56,19,24,yes,no,4
4904,1406,21,8,14,15,10,no,no,2
4905,3565,31,1,36,19,24,no,no,5
4906,627,19,8,6,13,8,no,yes,1
4907,1684,20,28,6,19,8,yes,no,1
4908,1610,19,24,14,15,6,no,no,1
4909,646,17,28,6,11,6,no,yes,1
4910,1290,17,24,10,21,10,no,no,2
4911,1739,15,12,2,21,10,no,no,1
4912,4090,30,3,20,15,28,no,no,5
4913,2935,17,28,2,21,14,no,no,1
4914,1675,21,16,2,21,4,no,no,1
4915,2468,15,20,14,15,22,yes,no,4
4916,945,21,8,10,12,6,no,yes,1
4917,3279,33,1,52,23,18,no,no,5
4918,2982,21,16,6,23,26,no,no,4
4919,2424,20,16,10,19,20,yes,no,4
4920,1103,19,12,10,12,8,no,yes,1
4921,3567,32,1,56,15,26,no,no,4
4922,3560,36,3,44,23,18,yes,no,4
4923,1879,21,24,2,19,6,no,no,2
4924,1043,17,8,2,11,4,no,yes,2
4925,2857,18,8,10,21,26,no,no,4
4926,3532,32,7,32,19,30,yes,no,5
4927,1986,23,8,14,17,8,no,no,1
4928,3193,32,5,60,23,18,no,no,5
4929,3243,33,3,48,15,18,no,no,4
4930,857,20,28,10,11,6,no,yes,1
4931,2024,23,8,14,15,18,yes,no,4
4932,956,21,24,14,11,4,yes,no,2
4933,2332,15,8,2,17,14,yes,no,2
4934,1964,23,24,14,23,6,yes,no,1
4935,1975,19,24,10,19,8,no,no,1
4936,3296,30,3,20,23,30,yes,no,4
4937,1513,19,8,14,19,8,no,no,2
4938,3259,37,7,32,23,30,no,no,5
4939,3630,32,7,36,17,12,no,no,2
4940,3118,35,5,20,19,18,no,no,4
4941,4144,35,7,20,21,24,yes,no,5
4942,2151,17,16,6,17,18,no,no,5
4943,912,24,8,2,13,4,yes,no,2
4944,1997,20,16,6,21,6,no,no,1
4945,2943,23,8,2,19,16,no,no,1
4946,3785,33,3,40,23,18,no,no,4
4947,2467,23,20,6,15,30,no,no,4
4948,3866,32,7,48,23,20,no,no,5
4949,3989,32,5,60,21,20,no,no,4
4950,1888,19,24,2,21,10,yes,no,2
4951,1441,18,24,10,23,4,no,no,1
4952,2122,24,24,10,23,28,no,no,5
4953,1307,17,16,6,15,8,no,no,1
4954,3079,31,3,32,21,24,no,no,5
4955,3902,33,3,24,15,14,no,no,1
4956,1122,24,20,6,13,10,no,yes,1
4957,2779,17,16,2,19,30,no,no,5
4958,2849,20,8,6,19,22,no,no,5
4959,1725,15,20,2,17,10,no,no,1
4960,3265,30,1,40,23,24,no,no,5
4961,2654,17,20,14,21,16,no,no,1
4962,3229,39,5,40,19,20,no,no,4
4963,1608,20,20,10,21,8,yes,no,2
4964,3910,33,5,40,23,30,no,no,4
4965,3120,35,3,60,17,12,yes,no,1
4966,1346,24,24,14,21,10,no,no,2
4967,2730,18,8,10,23,28,no,no,5
4968,1180,16,8,6,12,8,yes,no,1
4969,569,19,20,10,12,10,no,yes,1
4970,3761,31,1,56,15,14,no,no,2
4971,4241,34,7,24,17,12,no,no,2
4972,4084,32,1,44,17,12,yes,no,1
4973,3484,38,5,52,21,12,yes,no,2
4974,2017,15,24,6,23,18,no,no,4
4975,4193,32,1,40,23,20,no,no,4
4976,3725,39,7,20,19,14,no,no,1
4977,3260,38,3,52,17,12,yes,no,2
4978,3689,36,7,20,19,12,no,no,2
4979,3657,37,7,32,17,26,no,no,4
4980,2724,20,24,2,21,14,yes,no,1
4981,3132,35,7,28,21,26,yes,no,4
4982,2620,24,16,2,17,12,yes,no,2
4983,4315,37,1,52,15,22,no,no,5
4984,755,18,20,14,12,6,no,yes,1
4985,2241,23,24,14,17,14,no,no,2
4986,2667,19,28,14,19,20,no,no,4
4987,608,20,16,2,12,6,yes,no,2
4988,611,22,20,10,11,6,no,yes,2
4989,2143,16,24,2,15,18,no,no,5
4990,602,21,12,6,13,6,no,yes,1
4991,1794,21,28,6,17,10,no,no,1
4992,1636,21,12,10,15,10,yes,no,1
4993,2789,24,20,6,19,22,no,no,5
4994,3131,34,5,40,21,18,no,no,5
4995,863,21,20,6,13,4,no,yes,2
4996,2800,16,12,6,19,22,yes,no,5
4997,1730,17,12,14,19,10,no,no,2
4998,3978,37,5,52,19,20,no,no,5
4999,2982,22,20,14,17,30,no,no,5
5000,2416,16,20,10,17,26,yes,no,5
